70,3,5.31803201837096
71,9,2.0259208890961125
71,12,5.1605346275772765
72,28,2.1941578883048547
72,19,1.114024081370184
73,9,2.122813491340282
73,44,4.083294187191315
74,36,5.316837629801379
75,43,5.981179378274171
75,37,6.226100698275718
76,20,5.060641410423542
76,16,3.4347000017142175
77,28,1.3933140501309034
77,50,6.293840860061798
78,39,6.28735735792142
79,7,4.984385495573809
80,12,1.9098431602992603
80,27,3.1975331446795874
81,33,4.376740612917321
82,9,1.16951323318643
82,29,4.668014467072316
83,42,6.4316427659952025
84,40,6.839328385497847
85,14,4.522254187659607
86,19,6.772129265962835
87,32,2.7997853545602593
88,25,1.6103639848473186
88,4,4.2035776271408345
89,32,1.1537871949473428
89,20,6.76116134179882
90,18,3.7200472493257153
90,18,1.8275564608162895
90,32,4.850152239882222
91,10,1.8119037752583698
92,7,6.268908872142152
93,47,6.702463754329312
94,11,4.4109396139364
94,35,1.4822879223303058
95,28,1.9498311353803097
95,12,2.415237329592512
96,29,5.926874721419601
97,4,2.9642776960269543
98,17,6.534059421227846
99,50,1.4905130860964144
99,4,4.498670082381603
100,53,3.753104825039385
101,36,5.940226532289749
102,8,5.921866947880305
103,53,5.291276856526588
104,7,1.4495749224205383
104,27,5.393898964489231
105,42,4.363608101330474
106,5,2.877449291388114
107,45,2.3335217598124887
107,45,2.7939371445908696
108,38,1.6327443873516239
108,47,2.3023526672716734
108,16,6.431123942996992
109,52,1.7081075390895026
110,44,5.63281050590242
111,47,3.7424036972141845
111,40,4.973817808804782
112,6,5.568657523625056
113,46,4.46286528103762
114,36,5.03255022391117
115,17,1.4683632715526675
115,21,4.572654459626231
116,42,3.7720888660595193
117,3,4.961515553978588
118,33,1.358957358032604
118,47,3.014866723650474
119,22,3.866081399935921
120,5,4.2800799131585325
121,16,3.7486774198652286
121,6,4.187448468468504
122,43,2.1896886410564074
122,32,1.126781840253185
122,46,3.331166832454127
123,11,3.7127744370045788
123,33,4.095450155473792
124,51,5.118570556273194
125,34,1.962822414294591
126,29,1.3479833699250736
126,48,2.1257023844613596
127,35,2.3403590064670903
127,29,4.017374587975564
128,44,1.3825155722874714
128,21,4.671592252751845
129,42,2.904472365759786
129,8,5.080250178948641
130,36,6.966476788881218
131,17,1.8538896633234812
131,30,2.2717671120746212
132,45,1.6332029159455939
132,28,1.374785192464152
133,24,5.621718453846764
134,6,3.705659632045638
135,3,4.6257242413650275
135,22,4.3315591241967155
136,33,2.3368087832506053
137,33,4.11639389450205
138,44,2.3603257996587574
138,25,3.7367497904398674
139,13,4.8754026814781675
140,41,6.568744466790994
141,15,4.386390223820591
141,31,4.062198720220714
142,51,3.7342425027251025
143,49,6.424361955523951
144,38,2.2461369011146446
144,35,5.79478870923244
145,45,5.429514114077838
146,38,3.5535390774925917
146,20,3.7447785407039946
147,21,2.5887419337326927
147,27,5.882289504242104
148,52,5.180807950632931
149,22,1.1610749961068287
149,35,4.927591316911476
150,8,4.310665525545082
151,20,3.5493453485374666
151,52,2.2759532804756866
152,28,1.0073173543107017
152,41,3.2508932349332516
153,9,4.907516690321461
154,53,1.9698766410485153
154,38,5.642982643339188
155,51,1.3280878330450676
155,43,4.971002525182433
156,50,5.542967608705776
157,10,3.5222250354520286
158,3,2.937872745554155
158,13,6.05882032844402
159,53,6.255160935960819
160,53,2.379809002484981
160,45,2.539035586608514
161,29,5.369152103769666
162,22,3.80636127015944
163,35,3.740975850038989
164,47,4.477755719132949
164,23,3.1351278761266443
165,45,2.903724544538016
166,20,3.439231807639418
166,12,3.381807222803923
167,50,1.7065372687338234
168,44,6.303024110452823
169,26,5.618543422359251
170,11,3.9422196933146365
170,40,3.526804269679357
171,5,2.400986039402024
171,36,2.9795807539073307
172,14,6.224512245008989
173,52,6.626058369755569
174,12,4.124663815418937
174,19,3.1952809461758442
175,53,1.1701082663250097
175,49,4.5754477476629365
176,42,6.947472315531001
177,21,1.4978969330794476
177,3,4.938969052716522
178,41,5.990413496365622
179,4,2.0726207524513782
179,11,4.526070162382361
180,11,4.923181448871363
180,18,2.27798805744163
181,18,5.9226083840242865
181,23,4.185825029375168
182,22,5.447773720170397
183,44,1.8706617140892516
183,7,6.76646488068295
184,42,2.7204662294537596
184,7,3.754586716838379
185,7,5.653108626637354
186,25,1.7009755452653188
186,45,1.1840834487613194
186,24,6.526146333455081
187,40,4.5354632947876805
187,26,6.316476436898202
188,34,6.924471926220558
189,24,2.479208960971465
190,37,6.69751161511575
191,45,5.550840431610592
192,15,3.0149705942907348
192,28,6.735102589918151
193,20,4.339994301089198
193,50,4.621525016529349
194,41,3.971167698879319
195,31,6.59079295366405
196,27,3.6559130388436127
197,4,1.0927883697171843
197,10,3.324826088365146
198,29,1.3582662692774474
198,27,2.9750282373631327
199,30,5.561386136886851
200,46,1.1178162238490592
200,23,5.289048780112804
201,5,4.700369888091497
202,38,3.2061529056571
202,34,5.092019960103956
203,37,5.458405469367064
204,51,6.568324277229543
205,2,6.412755276311979
206,6,3.7753839189026532
207,17,6.308570357087159
208,13,5.915212246690895
209,26,1.6420300744526302
209,18,3.5843850108107222
210,47,1.873192997832081
210,22,3.4532362620849524
211,52,2.3990201548499575
212,39,6.554383435045194
213,26,2.003925738413593
214,45,6.949391257480583
215,15,3.8222265630803243
215,26,1.0104395486620275
216,46,4.853872554734604
217,32,2.5705837297658904
218,12,4.1460401388308
218,49,6.279317778937303
219,41,4.991191881828714
220,38,4.077434910474269
220,50,3.1866330644344254
221,10,2.874814671813809
222,17,2.573058587453188
223,53,4.9715078884788575
224,25,4.01902858680519
224,24,1.0402174749591158
225,48,3.8472995231026976
226,42,4.752990710782896
227,10,5.260027548280634
228,40,6.300357721812846
228,37,4.283069724915386
229,53,3.353072102351289
230,35,6.466138654032957
231,35,4.3173539678803845
232,39,5.073831221601914
233,11,2.4569325211571957
233,6,5.352896990886592
234,34,3.524091716775245
235,50,4.246151656394597
236,33,2.069386825125183
237,50,4.665672478189828
238,44,5.469001188920442
239,38,3.3002343654228365
239,49,4.839011101493434
240,53,1.0189643677381703
240,40,4.899030333282966
240,36,6.982998890324169
241,48,6.52862847502
242,18,2.6307812993773965
242,13,1.585395957131784
243,20,1.2540175082390712
243,36,1.8615243346739083
243,28,6.786989365399826
244,3,6.45690507552507
245,46,2.3574097457634506
245,14,1.1598687328034145
246,20,2.1945696467298212
246,36,4.314125600181772
247,8,5.920079131992909
248,20,3.4476708128915226
248,33,3.173893087370618
249,27,2.7624216806741195
250,31,5.840203692093013
251,7,2.0618002212613864
251,40,6.265729095748946
252,46,5.283310095557373
253,19,5.037453907048969
254,47,2.711968623121533
254,53,1.089062976577316
254,4,1.6145436850550676
255,40,1.5704867460725858
255,14,5.3850843794438985
256,35,2.560599024857637
256,8,3.3996020015078914
257,44,4.866314577074063
258,52,2.2055285404662293
259,45,6.235975420292211
260,53,1.0213487217606765
260,7,1.0218438424745264
260,46,5.194403629966349
261,41,1.6398208312145357
261,38,3.747755605759618
262,40,1.0189477016594084
262,47,5.728189935012133
262,12,5.558837742173317
263,27,2.1472479734799594
264,3,3.0503808769937866
264,19,2.1552989404769867
265,14,1.869345350054272
266,37,3.0332718726942915
266,50,3.7162080221939933
267,49,5.233387955219145
268,18,4.901330849656896
268,26,3.977960245048377
269,46,3.28184692908418
270,4,6.424505179330024
271,3,5.080096302500767
271,10,3.7722865993160433
272,13,3.8097058415872542
273,4,2.8193238648376466
274,26,2.552949688575487
275,32,5.602699531203058
276,52,2.6290808042268665
277,26,1.5972114956618118
277,35,1.9786725207476317
278,31,4.247215727521748
279,13,3.8047948515789014
280,29,4.4211246221348315
281,38,2.0401283314132437
281,38,1.0374989085679915
281,17,1.123945578141156
282,21,5.078076301757449
283,15,4.88859816636688
284,4,1.6675477464740722
284,51,2.9159434201666037
285,35,1.1660807795010781
285,47,4.4451702391850825
286,25,2.4291270888590635
286,21,3.15479723208346
287,36,6.246674804109518
288,50,1.6697658651678042
288,4,4.9017463969077895
289,51,2.4097934554783036
290,32,1.4611857987751353
290,5,4.721707577078441
291,11,5.861184749286315
291,33,3.0055328241915387
292,30,5.834942572727716
293,31,2.716079838776535
294,44,6.561286253564699
295,5,5.6198002111462735
296,35,5.516504980267727
297,33,2.084915286473039
298,47,5.1502412326478755
298,18,6.863792714771485
299,42,5.425950681888835
300,19,2.6756544850515125
300,27,3.268542194526577
301,18,5.2737365313474625
301,40,5.511768749897467
302,47,6.080695645659608
303,16,5.04617509529627
304,12,1.881725543582169
304,51,6.087601615384277
305,24,1.192014684013458
305,4,3.1751816746095995
306,2,3.626878871392888
307,15,1.540456968599345
307,17,4.690787507698608
308,8,1.269884957726698
308,45,2.6903886609233876
309,44,5.18877562480124
310,49,2.7266212072805063
310,27,3.7296370650023807
311,5,2.8514668389557842
312,33,1.0853731282270371
312,16,5.641045105242352
313,40,5.455048484171299
314,38,4.2479467685379735
314,5,1.6276598326539848
315,18,2.0572030971568402
315,44,3.4058224661843735
316,6,3.3217950844820754
317,24,6.065658224248404
318,25,6.934329689254158
319,9,5.536925364684285
320,38,3.0156185205381663
320,44,1.289733201104493
320,18,1.0573070654800474
321,45,1.4780586468986348
321,18,6.705746226185186
322,41,5.750443358345176
323,15,5.553820761114128
324,37,5.514019960134939
325,4,2.9737860885934113
326,43,2.856774906424266
326,17,1.8212840982182188
327,36,5.6044029519376455
328,30,1.3386461518968562
328,45,4.393902896982693
329,41,4.392573799889819
330,33,1.4234600187908266
330,3,1.8596515601979957
331,18,1.11160723462588
331,9,2.5752606602996724
332,28,4.107218180078419
333,13,5.707242903181958
334,49,3.2388604918515442
334,32,3.9702275371188125
335,25,3.8948983300105127
335,19,4.697066953595914
336,27,3.3740249577149672
337,14,1.5312530086234761
337,3,6.477362573679772
338,12,6.115023327035027
339,9,2.811283000628188
340,29,5.15016813487189
341,12,6.260909461860611
342,21,5.767892363329911
343,22,5.975716176487278
344,38,4.298260732450545
345,25,2.4949581140807178
345,39,5.802456708463584
346,5,2.56359992267482
347,10,6.771588611255323
348,36,6.875566301961129
349,9,2.9611371262831554
350,46,6.928904798243394
351,26,2.2851513529008973
352,6,2.5255445273936767
353,53,3.5609633391915154
354,23,2.2569461286286763
355,32,5.419168809109353
356,26,1.8365682423551646
356,17,1.5539566973921848
357,32,6.023535305386467
358,28,2.7530939689636593
359,50,2.7938760316837525
360,48,4.088078595903189
361,16,6.874938104906906
362,7,2.952860187560387
363,16,6.4221250505458904
364,14,6.764183961208536
365,19,5.0511546303969785
366,39,3.2200863509620787
366,51,4.079344359065037
367,20,2.462416484684459
367,37,6.536606531283662
368,41,2.0103281369268897
369,43,4.365952783032124
369,46,4.968416036517626
370,20,1.551540835724545
370,15,4.643138436200435
371,39,5.462302689567745
372,3,4.154865664812308
372,10,6.796303793765395
373,24,5.1518506878937504
374,53,1.88972869845115
374,52,5.561199306962948
375,46,6.784663444110727
376,13,1.3365945288052423
376,52,2.67916174844007
377,13,6.871468459940707
378,9,3.7764730702483846
379,22,5.303955955351973
380,41,1.6284016796327503
380,7,2.1807354041141083
381,24,4.667200528276419
382,21,2.6025165490668516
382,23,4.163380163483979
383,9,5.709393983682445
384,28,6.563791790679954
385,27,5.32578842550964
386,17,4.650504567818308
387,35,6.154303862049725
388,41,3.1631576227033937
389,31,4.080504427173995
390,23,5.499757335608777
391,29,2.198101632738508
392,34,1.372656556255112
392,25,6.571228501431067
393,50,1.858394208596314
394,2,3.755101967247795
395,3,5.781163949848349
396,9,1.217703765242165
396,46,1.1048689364163633
396,50,1.253157011535496
397,22,2.2870900241295367
397,34,5.0684323235106294
398,8,4.447902275191337
399,33,2.984233555025393
400,52,3.083728301322094
